time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,-0.449546246166,0.615851538747,14.6797110922,0.109505790894,0.0633034043303,0.0,-0.75045901462,1.14853614562,4.20406772718,0.0641693352983,-0.0443793257382,0.0,430.14714983813997,428.78757391025704,429.48098483935206,429.8595420088389
2.2800000000000016,-0.495700205986,0.68669712192,14.9319433574,0.113401801759,0.0610202161326,0.0,-0.787798422254,1.21330466256,4.20361191895,0.0664189665675,-0.0277171620727,0.0,423.3012053620282,424.731944303109,423.96509091699727,424.16167720764815
2.3400000000000016,-0.544342142283,0.762025410704,15.1887662462,0.11737536399,0.0597422742306,0.0,-0.833409706138,1.29798864772,4.3564753769,0.0658375528165,-0.0108380817627,0.0,472.04626074328945,473.3470913799874,472.16969896160447,472.12781440382435
2.4000000000000017,-0.595663229252,0.842452495359,15.4541808914,0.121462359507,0.0590139489378,0.0,-0.877192694577,1.38325911192,4.49004771619,0.0723220615615,-0.0148759395195,0.0,468.4030140538211,468.0889917274529,467.5376512058713,468.04587403949654
2.4600000000000017,-0.649597903526,0.928083383348,15.7276051114,0.125943803832,0.0589912982008,0.0,-0.920563491587,1.47148397714,4.62342899882,0.0790485058728,0.0190365080574,0.0,468.167449884525,470.79898499116354,468.76998663509943,469.29647460810304
2.520000000000002,-0.705848128722,1.018474067,16.0040873718,0.13086077598,0.0600115045157,0.0,-0.954545648121,1.54192752336,4.59265275081,0.0871950699673,0.0125913982249,0.0,418.3853595727852,417.82369600505876,418.40063933550954,419.11526389483646
2.580000000000002,-0.764128217535,1.11311285709,16.2782723734,0.136036898103,0.0606574413993,0.0,-0.988196904883,1.61311327383,4.54690913798,0.0843497929051,0.00683824690988,0.0,414.37005024497023,413.8637998386679,412.67845908791054,412.4339625914844
2.640000000000002,-0.824856881435,1.21304037226,16.556502149,0.141570088293,0.0615286065005,0.0,-1.03612665437,1.71827202195,4.72648959356,0.104549941635,0.0266203874935,0.0,483.60486443383274,485.09268440714885,483.4569619884832,484.98297720539387
2.700000000000002,-0.888572912615,1.31960004713,16.84684491,0.147648591234,0.0626786251735,0.0,-1.08785732085,1.83428136666,4.95039942843,0.0938826929821,-0.00309951403578,0.0,500.0295287018049,497.8594601558221,499.27771050877186,498.5063589879412
2.760000000000002,-0.955159524012,1.43265491661,17.1465529345,0.152835683022,0.0634448292954,0.0,-1.13171550443,1.93466264299,5.03927868046,0.0643182832872,0.0334048128337,0.0,459.8616923164813,462.74464249180795,462.64109107602513,460.312636207364
2.820000000000002,-1.02417893392,1.55129108617,17.4481245711,0.156648374928,0.065374808643,0.0,-1.1691073824,2.02016590577,5.0130739516,0.0619521226316,0.029567107181,0.0,426.78826486782725,426.460957060141,425.0400686594334,424.8403403625248
2.880000000000002,-1.0957738456,1.67582409598,17.7525861264,0.16041277428,0.066941594821,0.0,-1.21753308519,2.13118335911,5.13489450461,0.0642702300826,0.0181127455289,0.0,472.3963490973846,471.51223283974514,473.3753071888498,473.5562601614826
2.940000000000002,-1.16988371225,1.80608025845,18.0581210178,0.163838526787,0.0679787385789,0.0,-1.25290792347,2.2109751231,5.04985346529,0.0361784272548,0.015578277159,0.0,408.1889349464742,407.9626026320537,408.0554630215051,405.5418667370665
3.000000000000002,-1.24650606907,1.94205412338,18.3639253586,0.166090251626,0.0688053070257,0.0,-1.30123566565,2.32157328675,5.14303859322,0.0401005741139,0.00990361376033,0.0,465.1955702223711,464.75081746688016,464.9523440453306,465.2601662894076
3.0600000000000023,-1.32582040032,2.08415797408,18.6720789192,0.167975923483,0.0689409218584,0.0,-1.34262538097,2.41535987887,5.12868149059,0.00197035437379,-0.0209712545842,0.0,433.24392791018926,430.63968995384823,433.92542679904636,430.712341182961
3.1200000000000023,-1.4076601526,2.23200740773,18.9799786261,0.168538297714,0.0675883765389,0.0,-1.38526087348,2.51291152158,5.13453727864,0.0211217719677,-0.0258856647479,0.0,439.19410876978765,438.7862047659474,437.85135933230305,439.4419603263702
3.1800000000000024,-1.49196212892,2.38552636676,19.2871415238,0.169772898285,0.0661076505207,0.0,-1.42470162908,2.60444366553,5.10428017509,0.0194636751291,-0.0223683675396,0.0,427.16012477656346,427.4599017050682,427.1276489771023,426.9861918605972
3.2400000000000024,-1.57870815709,2.54479730426,19.5939536204,0.170811124342,0.0648386812423,0.0,-1.46672168347,2.70459554366,5.12260725764,0.0125905593236,-0.0188170516683,0.0,443.4636284218601,443.75529711320775,442.63604684340856,442.06988639836777
3.3000000000000025,-1.66791235045,2.70996609971,19.9011887122,0.172090488414,0.0638354005933,0.0,-1.50667333932,2.80104572364,5.11848798788,0.0347089663614,-0.0128289656333,0.0,436.131217831371,436.6312393405491,434.8774259364259,436.7265693334683
3.3600000000000025,-1.75966392933,2.88137363687,20.2106923367,0.173932239191,0.063105167566,0.0,-1.55162501278,2.91258377755,5.19778186677,0.0211359391161,-0.0108852196523,0.0,463.08357995077523,463.2366068184021,462.8735147902805,461.8042107483804
3.4200000000000026,-1.85391919389,3.05899311126,20.5220907096,0.176687250802,0.0625965075565,0.0,-1.5901851781,3.00818288665,5.18210969547,0.073029165412,-0.00405163712712,0.0,433.0373334022686,433.6120152728384,431.7283154721274,436.0866162438141
3.4800000000000026,-1.95076243022,3.24317447958,20.8369103865,0.18090087944,0.0624012889563,0.0,-1.63786797729,3.13145037924,5.31101689006,0.0639374567543,-0.0017034938004,0.0,479.44193714805016,479.6204042275821,478.88925646728876,478.20043905129194
3.5400000000000027,-2.05044365046,3.4347616373,21.1590875286,0.185105928228,0.0620834972013,0.0,-1.68479050841,3.25500674909,5.42740483644,0.0801748096362,-0.0136778652215,0.0,476.7483315312384,475.8324587352105,477.13231987057696,478.37386924301427
3.6000000000000028,-2.1526185177,3.6328975791,21.4832176297,0.18974861641,0.0615112094774,0.0,-1.72101150366,3.34985714616,5.37698358123,0.0711025082356,-0.0023314670146,0.0,426.32592176763455,427.2946228317228,425.41735321188173,424.644670150395
3.660000000000003,-2.25710821989,3.83722971919,21.8066217137,0.193646986782,0.0610912065102,0.0,-1.76195716429,3.46145929302,5.40279797141,0.0484411429037,-0.0185219236654,0.0,451.2428743769181,449.9338255541095,451.7458546521613,449.91738483087227
3.720000000000003,-2.36400482888,4.048170949,22.1308597305,0.196417327166,0.0605518110574,0.0,-1.80120755411,3.57004906536,5.4049473924,0.0411992123646,0.00533223639799,0.0,442.69553060027937,444.6545061228997,444.2950494248088,443.7020282675951
3.780000000000003,-2.47320181101,4.26548541684,22.4543566352,0.19871004081,0.060602215963,0.0,-1.83872926323,3.67387222002,5.37824778149,0.031446169465,-0.0101398226207,0.0,435.3507765674544,434.05397464440637,435.3811184380339,434.5649022992065
3.840000000000003,-2.58487517491,4.48977122257,22.7798343034,0.20097345831,0.060748981381,0.0,-1.88368295749,3.8023058337,5.47033739524,0.0479940534295,0.020032558888,0.0,470.7017766447889,473.03144588168044,472.39276539114167,473.66787760165266
3.900000000000003,-2.69920518289,4.72161413721,23.1099546574,0.203736711533,0.0626299681893,0.0,-1.92745858062,3.92585827722,5.53310159355,0.0418625341975,0.0476330127294,0.0,463.6801006463511,465.84406060175684,465.2777797476559,464.7985339106372
